LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,SEX_1,SEX_2,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
6.502290170873972,34,2,2,2,2,2,2,6.1130920352296805,6.310705846800833,6.371554865551452,6.446090121185773,6.45697894816397,6.460738743715737,4.66595165824795,3.9765615265657175,4.77912349311153,3.2846635654062037,3.4023078759461827,-3.4011973816621555,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6.502290170873972,44,0,0,2,2,2,0,6.517818972491599,6.507824826372447,6.400091318553725,6.426272684450057,5.951683677096137,6.474404967384437,4.61512051684126,0.0,4.283586561860629,0.0,5.809142990314028,3.4350618956149117,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7.418580902748128,26,0,0,2,0,0,0,6.080466996152991,6.333101992469981,6.29913305349188,6.325075551448163,6.3531519078702505,6.447358687347754,4.892852258439873,0.0,3.506557897319982,3.4011973816621555,4.199705077879927,2.536338823420271,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.888584531993863,40,2,0,0,0,2,2,7.555974826186947,7.577923793971672,7.598616515428248,7.647467928689403,7.66506591034957,7.654332635837026,4.295015257684252,4.295015257684252,4.892852258439873,4.081484446492496,0.0,4.199705077879927,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.517193191416238,40,0,0,0,0,0,-1,8.483801854386511,8.531615356881044,8.51260267108186,8.372306138067795,8.419830239449418,6.918101571036281,5.9044531701183525,5.298317366548036,7.195437351433918,7.24422751560335,7.05847149636076,8.81123996611049,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7.418580902748128,24,1,2,2,0,0,2,7.434237693024166,7.460835470644964,7.439383030377391,7.437579285157443,7.440753269013268,7.405374075260846,4.422848629194137,0.0,4.248495242049359,4.75932086581535,0.0,4.199705077879927,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.987196820661973,53,0,0,0,0,0,0,8.957351685764479,8.97223968498723,8.399797580701119,8.424010081128069,8.42390030883229,8.326444223537898,5.778683782829319,5.115995809754082,5.211305989558407,5.211305989558407,5.115995809754082,5.115995809754082,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8.58173171255381,28,-2,-2,-2,-2,-2,-2,4.290915957933311,3.068052935133617,4.249447169774741,5.207115403121566,4.321037363047452,4.12120284972497,3.068052935133617,4.257030144499196,5.207115403121566,4.328977413584066,4.122283930911342,5.219093767757649,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7.888584531993863,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.755053139369341,38,0,0,0,0,0,0,7.039952448593523,7.059417150006806,6.7868298110532566,6.667507955184558,6.22217936391851,5.924434034648762,4.199705077879927,4.199705077879927,3.506557897319982,2.8134107167600364,2.8134107167600364,4.199705077879927,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6.502290170873972,22,0,0,0,2,2,2,6.216872200075259,6.296802336048178,6.526885217729353,6.477433794875106,6.5041883681570525,6.450049059028282,3.912023005428146,5.0106352940962555,0.0,3.9765615265657175,0.0,3.506557897319982,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.637784386803123,42,0,0,0,-2,-1,-1,7.286009049618305,7.063247915125963,7.073693356525568,0.0,3.98836657201548,4.840242308167575,3.9765615265657175,3.506557897319982,0.0,3.98836657201548,4.840242308167575,3.459466289786131,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.448200319929287,29,0,0,0,0,0,0,6.9005628084006325,6.976659257629348,7.032977243735519,6.66640532572594,6.700197962119922,4.971432358562729,4.892852258439873,4.605170185988092,4.605170185988092,3.506557897319982,3.506557897319982,4.199705077879927,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8.517193191416238,26,-2,-2,-2,-2,-2,-2,1.9969653198555974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.642356334370243,33,1,2,-1,0,0,0,5.706002231394514,2.3856999997045523,5.559141984829935,8.156280710357132,8.455863737930978,8.43951989668773,0.0,5.559141984829935,8.111728083308073,7.222006251476063,5.155216522907363,5.2293244950610855,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7.418580902748128,31,0,0,0,0,0,0,7.439089163379479,7.432838774494828,7.395373686410309,7.393037428277431,5.744284417965531,5.782388253005208,4.073007424833969,4.345535526091466,3.6888794541139363,3.506557897319982,3.506557897319982,2.8134107167600364,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.274878893113755,30,2,-1,-1,-1,-1,-1,2.629487878599108,2.629487878599108,2.629487878599108,2.629487878599108,4.11032726672871,4.11251186617755,2.629487878599108,2.629487878599108,2.629487878599108,4.11032726672871,4.11251186617755,4.2710950739666,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.448200319929287,28,0,0,2,0,0,0,5.930032307589481,6.152448966513806,6.000424288479454,6.008895082170866,5.9740640324278145,4.820012712262915,4.70922985591287,0.0,2.667228206581955,3.506557897319982,3.506557897319982,3.506557897319982,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.111728083308073,24,0,0,0,0,0,0,7.740128026209449,7.679097307127139,7.609796126712202,7.526681660510827,7.452479787753587,7.391641267492176,4.605170185988092,4.499809670330265,4.199705077879927,4.148411783492376,4.037186148382152,4.091005660956586,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,60,0,0,0,2,2,2,8.41755700124089,8.426144584862463,8.46754766152583,8.514349150964502,8.524552710266626,8.463722088728264,5.09905308902377,5.587373494552962,5.886104031450156,5.19499181598058,0.0,5.107762004826979,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8.944637206243177,32,-1,0,0,0,0,-2,3.9512437185814275,4.07527499950175,4.507189777627888,4.820281565605037,0.0,0.0,3.5515312629627127,3.506557897319982,3.506557897319982,0.0,0.0,7.307694033779586,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.600902459542082,28,0,0,0,2,2,2,6.926478892980239,6.9493449787413,7.046212022129153,7.064588073008926,7.0397479884406335,7.10444533492816,3.9246101209336173,4.814890716970161,3.912023005428146,0.0,4.605170185988092,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9.392661928770137,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,2.760009940032921,0.0,0.0,0.0,0.0,2.760009940032921,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9.1764388203005,41,-1,-1,-1,-1,0,0,5.519859636495273,5.263553374111697,5.764354807523893,6.56582819167796,6.332391134078575,6.137078895912954,5.265621983709894,5.765086604117108,6.566953684199695,5.11998783102362,4.609494157468146,6.014366940325286,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7.418580902748128,30,0,0,0,0,0,0,7.334699168767394,7.33369816768281,7.320835760828252,7.11175678476798,6.871022135925916,6.64617404120255,4.107041393016508,4.104294893075269,3.778110587841879,3.3775875160230218,3.2593777681775307,3.283414346005772,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.111728083308073,35,0,0,0,0,0,0,8.023093571565832,7.84542908792992,7.866658401660168,7.923082572401431,7.935813955030721,7.951453691772792,4.605170185988092,4.892852258439873,5.585999438999818,4.892852258439873,4.75932086581535,4.787491742782046,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.111728083308073,40,-1,-1,-1,0,-1,-1,2.5649493574615367,2.5649493574615367,3.258096538021482,2.5649493574615367,2.5649493574615367,5.472270673671475,2.5649493574615367,3.258096538021482,0.0,2.5649493574615367,5.472270673671475,3.713572066704308,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6.907755278982137,22,-1,3,2,0,0,2,6.94620646535639,6.921263629006929,6.880897824812254,6.876952369827092,6.911780500231758,6.8392265854622085,0.0,0.0,3.519474122586528,4.382026634673881,0.0,3.6888794541139363,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.58173171255381,28,0,0,0,0,0,0,8.546182252097852,8.565119490498155,8.568101745133921,8.580962666914003,8.553492976141856,8.499232866039245,5.456460067644833,5.268373490174964,5.067645548813036,4.953712146696635,4.9762738665789445,5.115995809754082,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8.111728083308073,27,0,0,0,0,0,0,8.532607117468592,7.697832538721883,7.613061570365892,7.394616025294296,6.862723044940029,6.915425785286357,4.605170185988092,4.3090078127703775,3.9871304779149512,3.506557897319982,4.199705077879927,2.9789251552376097,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8.111728083308073,39,0,0,-2,-2,-2,-2,8.020708684920905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7.888584531993863,36,-2,-2,-2,-2,-2,-2,5.118392934353803,3.6888794541139363,0.0,3.654115461677596,0.0,0.0,3.6888794541139363,0.0,3.654115461677596,0.0,0.0,5.302973178084231,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8.374092347775564,49,0,0,0,0,0,0,8.289589709379934,8.2673034620554,8.174928209194164,7.999812798679573,7.972385552967389,7.977430683088916,5.124757315422655,5.129306823813755,5.118592435601348,5.116395729775409,4.893352133481524,5.117794191695461,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8.374092347775564,28,0,0,0,0,0,0,8.127069795107271,7.990113968430286,7.819020068607954,7.8390397081404295,7.858743689982842,7.880678360422766,4.605170185988092,4.5031374604229395,4.518158808998462,4.524321598124771,4.592084946439436,4.575741375297279,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6.907755278982137,43,0,0,0,0,0,0,6.646433803954032,6.3087054218013074,6.244749255334178,6.238715173765425,6.258943912242243,6.214608098422191,3.8992754326056436,3.8430301339411947,2.325650365925042,2.348195604246098,2.302585092994046,4.07753744390572,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.374092347775564,38,0,0,0,0,2,0,6.319388445814952,6.3899050402791815,6.439137355868704,6.544295465019003,6.513477360264537,6.569761885988985,3.912023005428146,3.912023005428146,4.382026634673881,0.0,3.912023005428146,3.912023005428146,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.753581969480468,49,-1,-1,-1,-1,-1,0,2.6741486494265287,2.6741486494265287,3.0524276172305362,4.240847021211102,8.588645258822877,8.516799780707059,2.6741486494265287,3.0524276172305362,4.240847021211102,8.588645258822877,5.264415814872355,4.926770476643333,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7.418580902748128,36,2,2,2,0,0,2,7.316747492866458,7.400925967509407,7.376841821165389,7.281110333172068,7.065499494319526,7.045195688103375,5.054120406035994,0.0,4.2017030805426,4.75932086581535,0.0,3.506557897319982,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.418580902748128,23,0,0,0,-1,0,0,7.443741698406628,7.428016249534613,7.4130456112494505,7.386821881799624,6.435722926601859,6.457763405490498,4.9356722556228005,7.22012996402429,7.45211238595692,3.1498829533812494,3.175272187386069,3.1498829533812494,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6.502290170873972,37,-1,-1,0,0,0,0,3.3202283191284883,6.374286330289606,6.388001024471845,6.300296378282497,6.305545093414294,6.40616465877659,6.374286330289606,3.7932394694381792,3.632309102625542,3.506557897319982,4.199705077879927,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.418580902748128,28,0,0,0,0,0,0,7.345386359445071,7.279479742008689,7.2911111015022,7.276925168280186,7.2315281715782715,7.391743992794535,4.098225908930073,4.207673247529104,4.092119867199989,3.9576335166801986,5.809142990314028,4.082047034411694,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7.418580902748128,33,0,0,0,0,0,0,6.648207045774128,6.84595079473502,6.927884650277303,6.915293462020426,6.419614834205064,6.351176541204211,5.210214484993064,4.670333511894505,4.7598921311836415,4.669708707125663,4.422848629194137,4.605170185988092,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.600902459542082,28,0,-1,-1,-1,-1,0,5.481610673262286,6.042236872481405,5.338178899973167,6.117730023445705,6.74425547642877,6.773728525591489,6.042236872481405,5.338178899973167,6.117730023445705,6.744373232007577,5.115995809754082,5.115995809754082,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6.502290170873972,32,0,0,0,2,2,0,5.770610040597243,5.9020867359567655,6.212138384521264,6.222774661088585,6.197190624385123,6.237021693259091,3.9193295806105843,5.0106352940962555,3.1498829533812494,0.0,3.506557897319982,3.912023005428146,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,35,-1,-1,-1,-1,-2,-2,4.042466301453436,4.382026634673881,3.1135153092103742,0.0,0.0,0.0,4.382026634673881,3.1135153092103742,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.448200319929287,30,0,0,0,0,0,0,6.578927085412676,6.376500164815673,6.385756354618021,6.2058364060350675,6.06339753665329,6.058577875582306,4.199705077879927,4.199705077879927,4.199705077879927,3.506557897319982,3.506557897319982,2.995732273553991,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,35,-1,-1,-1,-1,0,-1,4.1956970564823886,5.6212459191868875,5.750135809733995,4.219507705176107,6.300051580239659,4.237000862623624,5.621607866467185,5.750135809733995,4.31303376318693,6.279146619559763,4.237000862623624,3.323836260504687,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7.888584531993863,53,-2,-2,-2,-2,-2,-2,5.244740765644644,0.0,0.0,6.46302945692067,0.0,0.0,0.0,0.0,6.46302945692067,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9.721165995742174,38,0,0,0,0,0,0,8.99774928043016,8.724754636492154,8.749024230328002,8.657963321051957,6.514860828047825,6.893521118954313,5.452468046375295,5.585999438999818,5.703782474656201,3.2721005861054984,5.809142990314028,5.452468046375295,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.600902459542082,39,0,0,0,-1,0,0,7.430805872370697,7.422572924017665,6.480402371115943,6.875059896143995,6.830226076472899,6.8294333122066675,3.98836657201548,3.863532796267712,6.954193473087922,3.475067230228611,3.5045558946493087,3.9415818076696905,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,25,-2,-2,-2,-2,-2,-2,0.0,1.7287013332609182,3.68219046596314,3.975936331171799,0.0,0.0,1.7287013332609182,3.68219046596314,3.975936331171799,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.448200319929287,29,0,0,0,0,0,0,7.348265728833102,7.0844219883326325,7.107015889833015,6.851326011015422,6.402083020456941,5.4120923808068815,4.331171840622233,4.027135812528651,3.432911357151683,3.506557897319982,1.496642418288756,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.335503514930188,49,-1,-1,-1,-1,-1,-1,3.6805112044434196,4.601162164590552,2.5649493574615367,3.9046626510218534,4.267363726353742,3.6805112044434196,4.601162164590552,2.5649493574615367,3.9046626510218534,4.267363726353742,3.6805112044434196,3.6805112044434196,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7.418580902748128,36,0,0,2,0,0,0,7.402695393517904,7.403325122856677,5.138148614395216,7.387193429506495,7.387214066998628,7.361671869574941,5.202173505995134,0.0,7.3254563327576525,4.248495242049359,4.148411783492376,4.199705077879927,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7.888584531993863,31,1,2,0,0,0,0,6.826292118498565,6.791333815964886,6.797047156997715,6.833175400626402,6.82001636467413,6.840938609278027,0.0,3.88430916686063,3.8760503449693284,3.489411738485011,3.529297384289471,3.547699840651157,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8.374092347775564,24,0,0,2,0,0,0,7.3376528032308865,7.408934525696322,7.369957724635748,7.362264487269224,7.340100307674479,2.5649493574615367,5.115995809754082,0.0,4.161483865059729,0.0,0.0,3.258096538021482,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.448200319929287,37,-1,-1,-1,-1,-1,-1,3.695523996832605,4.990659318442784,4.882044059723269,5.163070217140011,4.878499752215472,4.875960390769654,4.990659318442784,4.882044059723269,5.163070217140011,4.878499752215472,4.875960390769654,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.448200319929287,27,-1,0,-1,-1,-2,-2,6.709385637766575,6.034364381423202,5.707331724167343,0.0,0.0,0.0,5.128517090307754,5.707331724167343,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9.243130194799173,36,0,0,0,0,0,0,6.99643748158715,7.020696984660276,7.184679694780958,7.304246912291193,7.429916412411873,7.679652023773618,5.940697430054329,5.883600901232037,5.887861745025418,6.264413619957698,6.534031056658035,5.115995809754082,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7.418580902748128,23,0,0,0,0,0,0,6.8588801112,6.8277375709961055,6.522141816576574,6.369330043617742,6.399038541063498,6.28816830153022,3.8430301339411947,3.9765615265657175,2.995732273553991,3.246490991901174,3.506557897319982,2.3191143949452564,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.418580902748128,44,0,0,0,0,-2,-2,6.088742486572452,6.178635437963374,6.214608098422191,0.0,0.0,0.0,3.8918202981106265,3.506557897319982,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.987196820661973,34,0,0,0,0,0,0,7.2318657080474695,7.256579486376156,7.2801920172987264,7.299842410788708,7.320593141419715,7.3471063830894385,4.042466301453436,4.051784947803305,3.9696627848745605,4.00490599957486,4.185606153500426,3.7400477406883357,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.111728083308073,29,2,2,2,3,3,2,7.922756463780215,7.95549523727649,8.006567547652914,8.019075369311517,8.000002911685552,8.019448307188776,5.115995809754082,5.423480509502043,4.75932086581535,0.0,4.7303333289420975,4.75932086581535,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,34,-1,-1,-2,-2,-2,-1,5.313698468586339,4.96447500211284,6.264350190317006,4.892101977049168,5.1020997045619705,2.6602595372658615,4.967495801435638,6.267706429417207,4.895099730980352,5.104934862394657,2.6602595372658615,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7.418580902748128,55,0,0,0,0,0,0,6.668016451318231,6.833606280345815,6.302985209039605,6.248107346962596,6.257922983108136,6.490268195646648,5.274024673978992,4.726207181030925,5.19499181598058,5.240688253711401,5.257668968070227,4.858778278106121,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9.028018815182229,37,0,0,0,0,0,0,8.267543091657648,8.087117717335357,8.01672485638889,7.977567921621136,7.940560093584206,7.898064455192995,4.737367355599478,4.705618657284897,4.612807613117303,4.583946549536464,4.581901559048737,4.612476761170529,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.274878893113755,39,0,0,0,0,0,0,8.15016002392361,8.04738154374086,8.023148204134506,8.023759885074595,8.019536037068534,8.037403164546214,5.726087415176702,4.705618657284897,4.761033683819025,4.9459189793765646,5.115995809754082,5.311562593298057,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.207038263112398,29,0,0,0,0,0,0,7.7510164313870815,7.725491908553419,7.7305555077689405,7.751991313904939,7.392811710854165,6.428320650673799,4.605170185988092,4.199705077879927,4.223909766576744,4.199705077879927,3.506557897319982,3.506557897319982,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.615805480084347,35,0,0,0,0,-1,-1,9.046561825965103,8.69678881400296,8.865481061977876,7.456897361032333,7.822311173562576,0.0,5.809142990314028,8.829587388463151,7.457801615901409,7.822658381877696,2.8134107167600364,8.208164900944858,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8.85366542803745,29,0,0,0,0,0,0,7.247555305696025,6.970354420738657,7.324314178354804,7.237154944785787,7.208082068966997,7.227541455334451,4.199705077879927,6.503289671207057,4.020578411982491,3.9765615265657175,3.9765615265657175,4.199705077879927,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,27,-2,-2,-2,-2,-2,-2,5.136778348936611,5.489075457718092,6.227261044545507,5.702781974322617,5.70222570796795,5.659366064995799,5.489075457718092,6.2291682497535215,5.702781974322617,5.70222570796795,5.659366064995799,5.6226929229362925,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9.392661928770137,30,1,2,-1,0,-1,-1,6.444978804160859,6.1632446261336336,4.847070065784744,4.383691913992943,2.3639937211226894,0.0,0.0,4.848900370910689,4.199705077879927,2.3639937211226894,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.944637206243177,40,0,0,0,0,0,0,7.974326353438784,7.99295580851596,7.9835764793494315,7.56434220423028,7.563512070323523,7.459166069226836,4.963543686562405,4.605170185988092,4.163041093508336,4.199705077879927,4.422848629194137,4.199705077879927,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8.804875263868018,27,1,-1,-1,-1,-1,0,3.254242968705492,6.207449201223712,5.235555044811721,5.523858042461968,6.088742486572452,6.134482053942907,6.221451296904187,5.238567362142263,5.525320128187967,6.088742486572452,5.097016843156279,5.0468600709192195,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8.804875263868018,40,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,5.654475510301888,6.360899402681983,0.0,0.0,0.0,5.703782474656201,6.360899402681983,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.294049640102028,27,0,0,0,0,0,0,7.321519189904997,7.466170346341041,7.42799643715782,7.315151853940049,7.073947453846208,6.964765533698917,5.991464547107982,5.12078432648588,5.115995809754082,5.115995809754082,4.892852258439873,5.115995809754082,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8.294049640102028,31,1,2,0,0,0,0,8.31716377177427,8.288408760211942,8.233733304093972,7.660082901778114,7.1570862600499945,7.150073809682388,-0.6931471805599453,4.75932086581535,4.199705077879927,3.912023005428146,3.912023005428146,5.115995809754082,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9.721165995742174,48,0,0,0,0,0,0,8.730297181229677,8.714157024947061,8.703849782799756,8.779008587334223,8.043620534093396,8.052561772638857,5.585999438999818,5.745883650674837,6.502290170873972,4.7664383335842135,4.711929722559625,4.74493212836325,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.987196820661973,34,-2,-1,-1,-2,-2,-2,2.990719731730447,5.370482977348222,3.0381529894379433,3.0381529894379433,3.0381529894379433,3.0381529894379433,5.379436417832829,3.0381529894379433,3.0381529894379433,3.0381529894379433,3.0381529894379433,3.0381529894379433,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.448200319929287,24,0,0,0,0,0,-1,8.332645157861391,7.859181467624547,7.861598666908876,6.469405343538196,5.69999754305323,6.166817434585844,4.799914262780603,4.3489867805956814,2.5572273113676265,3.506557897319982,6.166817434585844,4.5712686343124105,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.804875263868018,37,0,0,0,0,0,-1,4.962611502854725,4.5736795188967205,4.820281565605037,5.550372261356666,5.121977881431629,4.601831284722577,3.6779870129475127,3.506557897319982,4.892852258439873,3.506557897319982,4.61181472870676,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8.448200319929287,34,2,0,0,2,0,0,8.339843255608582,8.363202498790343,8.429745355555927,8.34555041296443,8.376359007729102,8.396493406178452,5.115995809754082,5.9044531701183525,0.0,5.298317366548036,5.115995809754082,5.452468046375295,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.900185443672344,54,-1,-1,-1,-1,-2,-2,5.672979565501156,4.443827035579329,1.589235205116581,0.0,0.0,0.0,4.608830146819578,1.589235205116581,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.517193191416238,41,0,0,0,0,0,0,7.867794917786307,7.7442810423874295,7.752048630349042,7.776744737738279,7.798810250788031,7.790172045007015,4.425644716496138,4.605503463778212,4.605503463778212,4.609494157468146,4.648548909290036,4.605170185988092,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8.517193191416238,25,-2,-1,-1,-1,0,0,3.576083959968592,3.4688560301359703,4.691653645876229,6.32441869775363,5.61434391200896,5.380972044670225,3.7849469228601698,4.691653645876229,6.32441869775363,0.0,4.863680881139593,5.988961416889864,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7.888584531993863,41,0,0,0,0,0,0,7.813699334802074,7.839105380527185,7.32297267853298,6.925136676812912,6.8513965453127526,4.485259889315534,4.75932086581535,4.199705077879927,3.8430301339411947,3.9765615265657175,2.5902671654458267,3.506557897319982,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.642356334370243,35,1,2,2,2,2,0,6.392475304866766,6.462977453488432,6.431974996958947,6.489356895462073,6.472964341492144,4.799639876717694,4.148411783492376,0.0,4.199705077879927,0.0,2.8134107167600364,2.8134107167600364,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.85366542803745,39,-1,-1,-1,0,0,0,6.635990299261816,5.368620490390461,7.6306715956489635,7.584502038174302,7.657330050840725,7.583942787217048,5.383883254877683,7.78373777322925,5.1189913187338805,5.991464547107982,5.115995809754082,5.115995809754082,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5.809142990314028,26,2,2,2,2,2,0,4.515245478460105,5.1189913187338805,5.072879518680454,5.330945886039764,5.290117169982697,5.339939041238856,4.422848629194137,0.0,3.912023005428146,0.0,2.5902671654458267,2.5902671654458267,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9.392661928770137,39,1,-2,-2,-1,0,-1,0.0,0.0,0.0,5.892748574168825,5.861735440433198,4.296377965140188,0.0,0.0,5.96203573641717,2.479335604738545,4.296377965140188,2.5649493574615367,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9.392661928770137,38,-1,-1,-1,-1,-1,0,4.134099320781933,6.111615148238443,5.256974403013654,6.872956773439442,5.597557387833547,4.685212893661628,6.111984574523631,5.257842533982318,6.8738537273064555,5.597557387833547,3.912023005428146,4.763028270603671,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.517193191416238,32,1,2,2,2,2,2,8.399917527025282,8.417026571506709,8.464319701809169,8.47933208690943,8.494961215641153,8.521497248990743,5.298317366548036,5.83627165770228,5.298317366548036,5.298317366548036,5.314846668499247,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.804875263868018,37,-2,-2,-2,-2,-2,-2,4.76188899392106,0.0,4.147358597507718,0.0,5.3085976759555935,0.0,0.0,4.151564702551992,0.0,5.3085976759555935,0.0,3.934436600265046,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6.502290170873972,24,0,0,0,0,0,0,6.2621276143901685,6.3265071909196005,7.062934001620824,6.193997144518067,6.334699578680012,6.150887020864339,3.778872492640641,4.253245844807957,4.892852258439873,5.298317366548036,4.892852258439873,1.7578579175523736,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.418580902748128,30,-1,2,-1,-1,-1,-1,5.107762004826979,2.6461747973841225,4.650462175179798,4.408343942991255,5.326256735237278,0.0,0.0,5.302309387817574,5.198128639292604,5.326256735237278,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.418580902748128,34,0,0,0,0,0,0,7.2767638500796865,7.299369347242948,7.333937628679023,7.333959395017382,6.515995817930085,6.47774129795256,4.04713647923532,4.329855762344972,3.7526364199166875,4.7521523763367375,3.114995694380809,3.0726933146901194,0,1,0,0,0,1,0,0,0,0,0,1,0,0
